N,channel,p,mean_F1,mean_F2,mean_A,mean_E,pointwise_se_F1,pointwise_se_F2,pointwise_se_A,pointwise_se_E
325,plus_D,0.47800000000000004,3.0215991887882624e-10,9.788616167235198e-11,4.0004608055117814e-10,-2.0427375720647434e-10,2.53226132735058e-10,1.5302271106668425e-10,3.286824570489808e-10,2.589337583872508e-10
325,plus_D,0.47900000000000004,3.5687698312278554e-10,1.1524306826875586e-10,4.721200513915417e-10,-2.4163391485402975e-10,2.9868707108393526e-10,1.8080530072901771e-10,3.8828335226688434e-10,3.050329240610123e-10
325,plus_D,0.48,4.2096389459752053e-10,1.3551905312573593e-10,5.564829477232562e-10,-2.8544484147178484e-10,3.5186021756198245e-10,2.133641471913974e-10,4.581127910798706e-10,3.58876600892238e-10
325,plus_D,0.481,4.959257880181544e-10,1.5917705356383943e-10,6.55102841581994e-10,-3.367487344543152e-10,4.139717775676282e-10,2.514709508272526e-10,5.398194023434577e-10,4.2168181881423466e-10
325,plus_D,0.482,5.834920773292388e-10,1.867487287387148e-10,7.702408060679535e-10,-3.9674334859052394e-10,4.864285968616121e-10,2.960133944380017e-10,6.352987464096785e-10,4.948423202124296e-10
325,plus_D,0.483,6.856469437370668e-10,2.1884391585178937e-10,9.044908595888561e-10,-4.668030278852775e-10,5.708423996552769e-10,3.4801111691188915e-10,7.467271533643616e-10,5.799518289524293e-10
325,plus_D,0.484,8.046635023319135e-10,2.561612760631473e-10,1.0608247783950608e-09,-5.485022262687664e-10,6.690569063035144e-10,4.086336552212761e-10,8.765996984968201e-10,6.788300116370404e-10
325,plus_D,0.485,9.431420209587909e-10,2.9950026412517083e-10,1.2426422850839627e-09,-6.436417568336199e-10,7.831781173249077e-10,4.792205624701264e-10,1.0277727456804882e-09,7.935513878369404e-10
325,plus_D,0.486,1.104052592849511e-09,3.4977456878563384e-10,1.4538271616351443e-09,-7.542780240638769e-10,9.156080711679558e-10,5.613039266447908e-10,1.2035115234184652e-09,9.264774628173613e-10
325,plus_D,0.487,1.2907826930177143e-09,4.080271850456535e-10,1.6988098780633675e-09,-8.827555079720602e-10,1.0690824042285007e-09,6.566335323510898e-10,1.4075432335703535e-09,1.080292373067604e-09
325,plus_D,0.488,1.507190077322121e-09,4.754472944474978e-10,1.9826373717696174e-09,-1.0317427828746232e-09,1.2467120629288478e-09,7.672049260644594e-10,1.6441162290374555e-09,1.2580423515428284e-09
325,plus_D,0.489,1.7576615121549527e-09,5.533891457522127e-10,2.311050657907165e-09,-1.2042723664027394e-09,1.4520295389883714e-09,8.952906641810061e-10,1.91806583370526e-09,1.4631793357280037e-09
325,plus_D,0.49,2.0471778516003803e-09,6.433931456869867e-10,2.6905709972873675e-09,-1.403784705913394e-09,1.6890400201112888e-09,1.043475042318281e-09,2.2348874154418812e-09,1.6996090571825259e-09
325,plus_D,0.491,2.3813860072701878e-09,7.472093879322198e-10,3.1285953952024057e-09,-1.6341766193379686e-09,1.9622778689164784e-09,1.2146926237339077e-09,2.6008173605925946e-09,1.97174396583991e-09
325,plus_D,0.492,2.766678383444879e-09,8.668238682083405e-10,3.6335022516532175e-09,-1.899854515236539e-09,2.2768688627254287e-09,1.4122709042405464e-09,3.0229226358015392e-09,2.2845613557058764e-09
325,plus_D,0.493,3.210280376153861e-09,1.0044876542343812e-09,4.214768030388243e-09,-2.205792721919478e-09,2.638598645454802e-09,1.6399774704005867e-09,3.509199659676435e-09,2.6436670703705552e-09
325,plus_D,0.494,3.7203465588905153e-09,1.1627493014794284e-09,4.8830958603699445e-09,-2.557597257411088e-09,3.0539878599401006e-09,1.902072026860381e-09,4.068683242278066e-09,3.0553651765473456e-09
325,plus_D,0.495,4.30606619917831e-09,1.3444908290181814e-09,5.650557028196492e-09,-2.9615753701601284e-09,3.530374444107945e-09,2.203363687172627e-09,4.711566384073351e-09,3.526734001252837e-09
325,plus_D,0.496,4.9777787685322435e-09,1.5529675944255183e-09,6.5307463629577596e-09,-3.4248111741067263e-09,4.076003587041524e-09,2.549273940069769e-09,5.44933175719014e-09,4.065708932802181e-09
325,plus_D,0.497,5.747100122770581e-09,1.7918524324817418e-09,7.538952555252325e-09,-3.955247690288841e-09,4.7001258506235605e-09,2.9459057195653085e-09,6.294895719822721e-09,4.681172387030037e-09
325,plus_D,0.498,6.627060039343127e-09,2.065284449471673e-09,8.692344488814798e-09,-4.56177558987145e-09,5.413103968529143e-09,3.4001190221158637e-09,7.262765738661371e-09,5.383051337545162e-09
325,plus_D,0.499,7.632251802508388e-09,2.377922892993848e-09,1.0010174695502238e-08,-5.25432890951454e-09,6.226528836274511e-09,3.9196135269805915e-09,8.369212113384848e-09,6.1824228018525896e-09
325,plus_D,0.5,8.778994524896338e-09,2.7350065463727458e-09,1.1514001071269088e-08,-6.043987978523593e-09,7.153345203154808e-09,4.513018686432568e-09,9.632454910606948e-09,7.0916276632589065e-09
325,plus_D,0.501,1.0085508884278551e-08,3.1424191268886086e-09,1.3227928011167158e-08,-6.943089757389945e-09,8.207987568550055e-09,5.189991760146657e-09,1.1072867021196483e-08,8.124393191040436e-09
325,plus_D,0.502,1.1572106936202268e-08,3.606761197980739e-09,1.5178868134183e-08,-7.96534573822152e-09,9.40652677052029e-09,5.961324272404381e-09,1.2713194253495488e-08,9.295964597793725e-09
325,plus_D,0.503,1.3261396635466462e-08,4.1354291371853765e-09,1.739682577265183e-08,-9.125967498281092e-09,1.0766827733110428e-08,6.839057371186409e-09,1.4578793364494911e-08,1.0623245942604799e-08
325,plus_D,0.504,1.517850166111122e-08,4.736701733649484e-09,1.991520339476072e-08,-1.0441799927461744e-08,1.2308718809571826e-08,7.83660656419941e-09,1.6697888910272423e-08,1.2124950651055124e-08
325,plus_D,0.505,1.7351297089517836e-08,5.419835021396826e-09,2.2771132110914655e-08,-1.1931462068121005e-08,1.4054173121000976e-08,8.968896297810439e-09,1.910184976468685e-08,1.3821761877532884e-08
325,plus_D,0.506,1.981066139721805e-08,6.19516598684533e-09,2.6005827384063372e-08,-1.3615495410372711e-08,1.602750224291234e-08,1.0252504830123829e-08,2.1825486110157132e-08,1.5736502881259326e-08
325,plus_D,0.507,2.2590745197904267e-08,7.074225821080776e-09,2.966497101898504e-08,-1.5516519376823503e-08,1.825556253520298e-08,1.1705819828382762e-08,2.4907367644973116e-08,1.7894317524305814e-08
325,plus_D,0.508,2.5729257025779214e-08,8.069863418732006e-09,3.3799120444511226e-08,-1.7659393607047198e-08,2.0767974343078664e-08,1.3349205092868697e-08,2.8390163676655864e-08,2.0322860927172135e-08
325,plus_D,0.509,2.9267766368629367e-08,9.196379855563176e-09,3.8464146224192535e-08,-2.0071386513066192e-08,2.3597354217033564e-08,1.52051787738343e-08,3.2321005679030646e-08,2.3052500234744472e-08
325,plus_D,0.51,3.3252024027759076e-08,1.0469674605638062e-08,4.372169863339713e-08,-2.2782349422120997e-08,2.6779560208201275e-08,1.7298603404075864e-08,3.675187278054581e-08,2.611652535225428e-08
325,plus_D,0.511,3.773229973718248e-08,1.1907404285628488e-08,4.963970402281095e-08,-2.582489545155397e-08,3.035395019069311e-08,1.965688801688709e-08,4.1740000521687085e-08,2.9551369406925913e-08
325,plus_D,0.512,4.276373681025255e-08,1.3529154737941643e-08,5.629289154819417e-08,-2.9234582072310878e-08,3.4363653044295774e-08,2.2310202556679692e-08,4.734831306880153e-08,3.339683857607467e-08
325,plus_D,0.513,4.840672339743473e-08,1.5356627285210495e-08,6.376335068264523e-08,-3.305009611222423e-08,3.8855852398652245e-08,2.529170471691973e-08,5.3645878899131486e-08,3.7696350796425066e-08
325,plus_D,0.514,5.4727279733482255e-08,1.7413840005638376e-08,7.214111973912061e-08,-3.731343972784388e-08,4.388208249338503e-08,2.863777925662398e-08,6.070838977626925e-08,4.249718273235666e-08
325,plus_D,0.515,6.17974605253566e-08,1.9727344890941616e-08,8.152480541629821e-08,-4.2070115634414984e-08,4.9498535547299115e-08,3.238828975199312e-08,6.861866261568783e-08,4.785072423283683e-08
325,plus_D,0.516,6.969577138351289e-08,2.232646175538006e-08,9.202223313889294e-08,-4.7369309628132795e-08,5.576637985367897e-08,3.658684263335547e-08,7.746716359568517e-08,5.381273934826963e-08
325,plus_D,0.517,7.850759792856405e-08,2.5243529764707542e-08,1.0375112769327157e-07,-5.32640681638565e-08,6.275208762783483e-08,4.1281063239108885e-08,8.735255359946772e-08,6.044363280989696e-08
325,plus_D,0.518,8.832564591302735e-08,2.851417744686778e-08,1.1683982335989509e-07,-5.981146846615951e-08,7.052777142769183e-08,4.652288348750194e-08,9.838225377887269e-08,6.780872069642914e-08
325,plus_D,0.519,9.925039038427048e-08,3.217761203088007e-08,1.3142800241515055e-07,-6.707277835339041e-08,7.917152774875315e-08,5.236884062371916e-08,1.1067302970928122e-07,7.597850382612654e-08
325,plus_D,0.52,1.113905315807346e-07,3.627692893554791e-08,1.476674605162825e-07,-7.51136026451867e-08,8.876778616191278e-08,5.888038634381412e-08,1.2435159225890288e-07,8.50289422187725e-08
325,plus_D,0.521,1.2486345490015113e-07,4.0859442194230224e-08,1.6572289709438123e-07,-8.400401270592089e-08,9.940766211721142e-08,6.612420542868174e-08,1.3955521292436323e-07,9.504172877217665e-08
325,plus_D,0.522,1.3979569190728566e-07,4.597703655479917e-08,1.8577272846208477e-07,-9.381865535248648e-08,1.1118931127989359e-07,7.417254284074099e-08,1.5643235098933618e-07,1.0610456009364724e-07
325,plus_D,0.523,1.5632337896168726e-07,5.168654193383389e-08,2.0800992089552124e-07,-1.0463683702785337e-07,1.2421828299847225e-07,8.310353804377415e-08,1.7514328944518584e-07,1.1831140222008597e-07
325,plus_D,0.524,1.7459270964540182e-07,5.8050130829835884e-08,2.3264284047523787e-07,-1.1654257881556593e-07,1.386078702296935e-07,9.300156510310859e-08,1.9586077617404514e-07,1.3176274875312513e-07
325,plus_D,0.525,1.9476037675938062e-07,6.513573921057059e-08,2.598961159699513e-07,-1.2962463754881004e-07,1.5447945296431034e-07,1.0395757690984881e-07,2.187706664376247e-07,1.4656586873033204e-07
325,plus_D,0.526,2.1699399923869374e-07,7.301751128321498e-08,2.900115105219088e-07,-1.4397648795547875e-07,1.7196283191274742e-07,1.1606945165026856e-07,2.440725622420771e-07,1.6283504135252689e-07
325,plus_D,0.527,2.4147252891460295e-07,8.177626843171807e-08,3.232487973463208e-07,-1.5969626048288498e-07,1.911965489238839e-07,1.294423394111322e-07,2.7198044366383306e-07,1.8069177449370598e-07
325,plus_D,0.528,2.6838663162998525e-07,9.150000246225895e-08,3.5988663409224416e-07,-1.768866291677262e-07,2.1232819032594973e-07,1.4418900657504483e-07,3.0272328672691463e-07,2.002650037366398e-07
325,plus_D,0.529,2.979390367987374e-07,1.0228439313399861e-07,4.002234299327361e-07,-1.9565464366473866e-07,2.3551466909958293e-07,1.604301754189329e-07,3.365456619235493e-07,2.216912685076058e-07
325,plus_D,0.53,3.30344849094611e-07,1.142333497671805e-07,4.445781988617912e-07,-2.1611149932743057e-07,2.6092248152273657e-07,1.7829485608537362e-07,3.73708306971523e-07,2.451148617310907e-07
325,plus_D,0.531,3.6583181556626726e-07,1.2745957651323214e-07,4.932913920794991e-07,-2.3837223905303501e-07,2.8872793366934527e-07,1.9792066785311282e-07,4.144886669091504e-07,2.706879492933874e-07
325,plus_D,0.532,4.0464054110945064e-07,1.420851606409418e-07,5.467257017503928e-07,-2.6255538046850876e-07,3.1911733290260956e-07,2.194541463923372e-07,4.5918139414795467e-07,2.9857065549659996e-07
325,plus_D,0.533,4.470246448906645e-07,1.5824218293838126e-07,6.052668278290458e-07,-2.887824619522831e-07,3.5228713928381775e-07,2.4305103345499363e-07,5.080988006406578e-07,3.289311106054854e-07
325,plus_D,0.534,4.932508500165281e-07,1.760733490515206e-07,6.693241990680486e-07,-3.1717750096500735e-07,3.8844407162333583e-07,2.68876545223686e-07,5.615712538846883e-07,3.6194545654263897e-07
325,plus_D,0.535,5.435989984865649e-07,1.9573264027726243e-07,7.393316387638273e-07,-3.4786635820930203e-07,4.2780516273668847e-07,2.971056153279103e-07,6.199475080767732e-07,3.977978067768608e-07
325,plus_D,0.536,5.983619832620832e-07,2.1738598200073424e-07,8.157479652628178e-07,-3.8097600126134885e-07,4.7059775834026146e-07,3.2792310833710565e-07,6.835949613699787e-07,4.3668015647871353e-07
325,plus_D,0.537,6.578455891377673e-07,2.4121192761463345e-07,8.990575167524011e-07,-4.166336615231339e-07,5.170594539331997e-07,3.615239993599447e-07,7.528998298689643e-07,4.787922390902974e-07
325,plus_D,0.538,7.223682340237386e-07,2.6740235538277704e-07,9.897705894065159e-07,-4.549658786409615e-07,5.674379639695731e-07,3.981135152225074e-07,8.282672287409006e-07,5.243413255765576e-07
325,plus_D,0.539,7.92260602241822e-07,2.961631753115145e-07,1.0884237775533361e-06,-4.960974269303076e-07,6.219909176326201e-07,4.3790723256840903e-07,9.10121150626792e-07,5.735419627962256e-07
325,plus_D,0.54,8.678651615187788e-07,3.277150426732146e-07,1.1955802041919932e-06,-5.401501188455645e-07,6.809855755860977e-07,4.811311281259236e-07,9.989043314200924e-07,6.266156476551499e-07
325,plus_D,0.541,9.495355555286061e-07,3.6229407438692937e-07,1.3118296299155354e-06,-5.87241481141677e-07,7.446984622007225e-07,5.280215763247167e-07,1.0950779934448058e-06,6.837904339854551e-07
325,plus_D,0.542,1.0376358641034393e-06,4.0015256400510716e-07,1.4377884281085458e-06,-6.374833000983323e-07,8.134149079411894e-07,5.788252894224441e-07,1.1991214561229655e-06,7.453004694332609e-07
325,plus_D,0.543,1.1325397236044763e-06,4.415596905845703e-07,1.5740994141890458e-06,-6.90980033019906e-07,8.874284968549954e-07,6.337991953229829e-07,1.311531604379206e-06,8.113854600368802e-07
325,plus_D,0.544,1.2346293004278304e-06,4.868022162382325e-07,1.721431516666063e-06,-7.478270841895979e-07,9.670404144325607e-07,6.932102483381933e-07,1.4328222052973995e-06,8.82290060638049e-07
325,plus_D,0.545,1.3442941112196766e-06,5.361851666746241e-07,1.880479277894301e-06,-8.081089445450521e-07,1.0525586915110227e-06,7.57335168266875e-07,1.5635230639269396e-06,9.582631897902267e-07
325,plus_D,0.546,1.4619296840968714e-06,5.900324885400976e-07,2.0519621726369684e-06,-8.718971955567739e-07,1.144297340375589e-06,8.264601033426542e-07,1.7041790096432378e-06,1.0395572684114066e-06
325,plus_D,0.547,1.5879360560151884e-06,6.486876768877794e-07,2.2366237329029668e-06,-9.392483791274085e-07,1.24257537977262e-06,9.008802128393788e-07,1.8553487051024766e-06,1.1264273820711895e-06
325,plus_D,0.548,1.7227161024019375e-06,7.125143656138859e-07,2.4352304680158247e-06,-1.010201736788052e-06,1.3477157461904172e-06,9.808991654219764e-07,2.017603270601723e-06,1.2191303675027842e-06
325,plus_D,0.549,1.866673696272684e-06,7.818968732312629e-07,2.6485705695039463e-06,-1.0847768230414213e-06,1.4600440894857903e-06,1.0668285496945317e-06,2.1915247175647693e-06,1.3179238246856727e-06
325,plus_D,0.55,2.0202116952839207e-06,8.57240695898803e-07,2.877452391182723e-06,-1.162970999385118e-06,1.5798874517373079e-06,1.1589871938281425e-06,2.3777041859256397e-06,1.4230650566509472e-06
325,plus_D,0.551,2.183729756532815e-06,9.389729392001195e-07,3.1227026957329324e-06,-1.2447568173326956e-06,1.7075728290870856e-06,1.2577003916498918e-06,2.5767399813761655e-06,1.5348099400131213e-06
325,plus_D,0.552,2.3576219803978046e-06,1.0275426797731124e-06,3.385164660170917e-06,-1.3300793006246924e-06,1.8434256172898103e-06,1.3632990331418898e-06,2.789235409781723e-06,1.6534117301240015e-06
325,plus_D,0.553,2.5422743863154353e-06,1.1234212475412956e-06,3.6656956338567294e-06,-1.4188531387741398e-06,1.9877679427162805e-06,1.476118637935886e-06,3.015796407548393e-06,1.779119805668697e-06
325,plus_D,0.554,2.7380622251016496e-06,1.2271024189960387e-06,3.965164644097686e-06,-1.5109598061056092e-06,2.1409168816540876e-06,1.596498291093455e-06,3.2570289683419556e-06,1.912178358473106e-06
325,plus_D,0.555,2.945347134240646e-06,1.3391025117338786e-06,4.2844496459745245e-06,-1.6062446225067689e-06,2.303182571903459e-06,1.7247794812320345e-06,3.5135363683076615e-06,2.0528250352568207e-06
325,plus_D,0.556,3.164474144471728e-06,1.4599603702739946e-06,4.624434514745724e-06,-1.704513774197734e-06,2.4748662218753255e-06,1.8613048418916194e-06,3.7859161938145596e-06,2.2012895390361415e-06
325,plus_D,0.557,3.3957685479886942e-06,1.5902372330752503e-06,4.986005781063942e-06,-1.8055313149134467e-06,2.6562580236509615e-06,2.0064167979302995e-06,4.0747571777363015e-06,2.3577921988463007e-06
325,plus_D,0.558,3.6395326406153888e-06,1.7305164706480573e-06,5.3700491112634436e-06,-1.909016169967332e-06,2.8476349777501012e-06,2.1604561196857922e-06,4.380635852373083e-06,2.522542517400007e-06
325,plus_D,0.559,3.896042352415031e-06,1.8814031847235555e-06,5.777445537138587e-06,-2.014639167691475e-06,3.049258638664627e-06,2.3237603886381288e-06,4.704113029300942e-06,2.695737707216726e-06
325,plus_D,0.56,4.165543783312462e-06,2.043523658605705e-06,6.209067441918169e-06,-2.1220201247067566e-06,3.2613727915361527e-06,2.4966623793483395e-06,5.045730118688581e-06,2.8775612266310132e-06
325,plus_D,0.561,4.4482496624371494e-06,2.217524649101746e-06,6.665774311538894e-06,-2.2307250133354065e-06,3.484201071675825e-06,2.6794883635227474e-06,5.406005302932385e-06,3.0681813279055873e-06
325,plus_D,0.562,4.74433575200595e-06,2.4040725108071673e-06,7.148408262813114e-06,-2.340263241198783e-06,3.717944539927093e-06,2.8725563431511818e-06,5.7854295818028875e-06,3.2677496304190152e-06
325,plus_D,0.5630000000000001,5.05393721863632e-06,2.60385214402002e-06,7.657789362656345e-06,-2.450085074616299e-06,3.962779228144592e-06,3.076174220781451e-06,6.1844627086520905e-06,3.4763997325567833e-06
325,plus_D,0.5640000000000001,5.3771449969867425e-06,2.8175657581807378e-06,8.194710755167476e-06,-2.5595792388060076e-06,4.218853670287235e-06,3.2906379161099125e-06,6.603529039574279e-06,3.6942458764911297e-06
325,plus_D,0.5650000000000001,5.714002172533547e-06,3.0459314434821296e-06,8.759933616015677e-06,-2.6680707290514157e-06,4.4862864357855085e-06,3.5162294391760067e-06,7.04301331971718e-06,3.92138168047546e-06
325,plus_D,0.5660000000000001,6.064500412087438e-06,3.289681544172044e-06,9.35418195625948e-06,-2.774818867915389e-06,4.765163682925489e-06,3.7532149315354912e-06,7.503256433179677e-06,4.157878953588442e-06
325,plus_D,0.5670000000000001,6.428576472297312e-06,3.549560828079745e-06,9.978137300377061e-06,-2.879015644217568e-06,5.055536750977817e-06,4.00184268783673e-06,7.984551145075533e-06,4.403786608026357e-06
325,plus_D,0.5680000000000001,6.806108817857821e-06,3.8263244480379e-06,1.0632433265895714e-05,-2.9797843698199175e-06,5.357419810672434e-06,4.262341171224227e-06,8.487137866362065e-06,4.659129684046187e-06
325,plus_D,0.5690000000000001,7.196914382401078e-06,4.120735692142016e-06,1.1317650074543096e-05,-3.0761786902590585e-06,5.670787593363284e-06,4.534917036926472e-06,9.011200473897227e-06,4.9239085024939575e-06
